x1,x2,x3,y
0.4052352721241116,0.15982891611329642,0.2819067669509491,1
0.488770938272286,0.40093071094766797,0.9108304211910426,1
0.6016603608094977,0.5630211391311268,0.18189470216497527,1
0.40428913888792495,0.1796236695104656,0.11191723259229847,1
0.5328214796317466,0.4052953737196794,0.18157376089494348,1
0.12867004297137463,0.724162071692906,0.7668981680624656,0
0.5162582232334455,0.22054464342681324,0.6590008792178568,1
0.015726662536499236,0.4763821393146419,0.3077790442472289,0
0.15325484436649184,0.5741656763616028,0.15405763248705828,1
0.2324283709249565,0.1683679257932259,0.40569863038201337,0
0.654213995289984,0.8690576382260776,0.6961131309955434,0
0.19250311088168448,0.7410981396027311,0.8127638732832859,0
0.41251286259977515,0.43275392122801104,0.029666141704446924,1
0.9802147519202665,0.3542483865625825,0.6620246751408838,1
0.04424280519096191,0.12738794330040915,0.32076453513490477,0
0.4010445194700778,0.3531372110733919,0.8265748239184645,1
0.5651813871287019,0.6759522723117087,0.19357405884413026,1
0.5276488992041922,0.11448092870034943,0.9912799721519248,1
0.29679770700704655,0.8860399422628888,0.5610245976377597,0
0.1888921040371484,0.28345355220759694,0.7856396943997956,0
0.3389246523970605,0.10039356911611308,0.531088499641273,1
0.9475523072087985,0.06850225924372955,0.4417831724581971,1
0.14164926807721678,0.5939314252851452,0.40590909869226843,0
0.20177096981713116,0.40928842888528405,0.13733282613813858,1
0.6948862991901628,0.6886624193325112,0.10364370800536016,1
0.21763248904547372,0.5528343358587039,0.18186429168645746,1
0.9233314129940059,0.051824230328752385,0.9889084930169865,1
0.2510995845222924,0.6104218918877674,0.6108086271079446,0
0.2979311248212523,0.10262004734925112,0.9923279045779361,0
0.010066966052704074,0.8860268264186265,0.909372804188597,0
0.35478669969263976,0.34714713387369656,0.52790534329913,1
0.7275722219083706,0.5510691893966271,0.22788467473286145,1
0.654356298940669,0.05676372034310284,0.008451071020665335,1
0.30360750667592185,0.4112246387392158,0.4587965913343156,1
0.22230764359669153,0.43190715472611196,0.9211467931512731,0
0.36893885830984696,0.9904658169968595,0.05368572858952425,1
0.5893337643180486,0.8871298747691965,0.5054605348892703,0
0.756050367416565,0.955556903949446,0.34723372068821257,0
0.9924146846643924,0.0781498409771536,0.11406350902653195,1
0.5228855019465217,0.13603029891866691,0.15304542918570707,1
0.6007871044574422,0.3561056657402174,0.9568187477121813,1
0.10319386392142371,0.7329091715703312,0.5869700962464117,0
0.5248631427116133,0.8590528226088693,0.20862811435111195,1
0.5066545839417095,0.6035591632514685,0.7255833913789682,0
0.1659743638091169,0.6457175003526567,0.5607342449762366,0
0.9530226952170329,0.5019763049806407,0.15484402533959762,1
0.006461044824440876,0.6082513291022189,0.4343598229959391,0
0.5981283989616469,0.7483324424073237,0.5296267080254499,0
0.8801185119956132,0.4684154789621946,0.8823848848956958,1
0.5499682991146573,0.5396097800913972,0.56412547378185,1
0.6566533765671356,0.6002773987647949,0.8409436534674536,0
0.4738240488860478,0.019964230342995215,0.9155883313692217,1
0.5848164018512044,0.44178506430628073,0.37093337441936713,1
0.9654238315454774,0.4743594551464885,0.8651120215408754,1
0.5044834803382889,0.8578604704587087,0.8699373038805033,0
0.42045167974203446,0.6182422089721915,0.8511155569986346,0
0.10398381212878904,0.44150836630380275,0.23410090314110565,1
0.15633702331979027,0.5076590737283201,0.09840719482631666,1
0.7245049556034875,0.4964889287819034,0.031978852649728995,1
0.4688274530370018,0.340709803385118,0.9911589373181409,1
0.6051311087175114,0.12907188652611845,0.5779397443033367,1
0.4758171134779713,0.21646257710005712,0.6391498312853732,1
0.58764927672473,0.9340839711366961,0.10265109506415071,1
0.28120430404810826,0.9928145931432591,0.5176704180583519,0
0.7566870123418696,0.9081528453683194,0.42171575336162004,0
0.7737336558530626,0.2555664718025842,0.6682620015692062,1
0.9431334674305483,0.6783302919968429,0.4805907805604368,0
0.7541305623813188,0.4389404434380215,0.7929830751290706,1
0.7217330836102006,0.21473211247233104,0.4844684566948977,1
0.4656275933396833,0.845059139787,0.37554052982961916,0
0.5697352235604093,0.7284640440105132,0.3766417568239121,0
0.3439967280848445,0.08184543595977511,0.99803627387597,1
0.15799251470275555,0.821633491530189,0.8280313009889944,0
0.19330986702637865,0.4234125101902064,0.10650240778309594,1
0.25470316519208125,0.4177918709975862,0.2153951933758832,1
0.1997889332543652,0.4950661019292423,0.7904271869010806,0
0.642038604619646,0.05686637105641834,0.119522516832686,1
0.416560462777087,0.6476343530315055,0.2871140917200673,1
0.05434816157303379,0.6276647188715389,0.36907918662307937,0
0.5112972507119021,0.3006759587375478,0.9792809055809222,1
0.23366525799136506,0.19325385807111783,0.29534143712342087,1
0.8970899694457958,0.8860258504350689,0.8181549289864314,0
0.10727190248917662,0.5519598064365447,0.23435593615928818,1
0.5750894700211084,0.8882876554056321,0.701886126201631,0
0.16958410471616436,0.49550813142621963,0.9895598675513589,0
0.4618246600289563,0.9349561706660758,0.4234728812315316,0
0.2837295782517306,0.03814653150022462,0.478859199402656,0
0.19613874630958195,0.7812132050816538,0.7160249011245643,0
0.12919334589385822,0.7000492330540574,0.7826549008721359,0
0.5922896688900978,0.010462300814402248,0.3847893604785879,1
0.6148952481883163,0.7674073706927202,0.5331847689085364,0
0.9269404233307815,0.72556306022608,0.3100949340752439,0
0.7349928163623045,0.6304033086414726,0.5622543375129143,0
0.7546960387256968,0.5987498512593205,0.1812662662117196,1
0.3641031052112751,0.3949874275647399,0.3486948215525705,1
0.6396112400370144,0.603851666873572,0.3902081290968946,0
0.7120469969618268,0.005866889899263983,0.8259402487047933,1
0.5508370967970632,0.06979492932151188,0.6967373301618305,1
0.2217890748419371,0.2576632335993039,0.8149622454091869,0
0.16840043670340243,0.929461210737176,0.3813382360995493,0
0.4318574399982853,0.9337395811061132,0.7455735568626656,0
0.5886832063057836,0.5251480883684783,0.6588793414472567,1
0.16179257232718203,0.39261334527568237,0.6192657820914166,0
0.24377157934225502,0.019475658348294234,0.9288373155346028,0
0.7037528740157205,0.6450387988490183,0.25233713057779306,1
0.9223500206260381,0.8628080459811799,0.6015801500918532,0
0.012771162608955167,0.4864402151637097,0.7631472297620612,0
0.9796034583508978,0.42883568422690777,0.5854342352867088,1
0.9850220100973205,0.23864070641204582,0.16409503101195044,1
0.8620138001697624,0.9964666774270241,0.9148092574195394,0
0.7782438920357889,0.4120655535430424,0.5445642131067688,1
0.914491756019718,0.5354583083034343,0.8600170698646497,1
0.5526851965466509,0.06629377686924343,0.704055043235542,1
0.12938514814105184,0.8956567381411128,0.9853671090314821,0
0.2735910172069338,0.15568616754000053,0.006914401462010833,1
0.04317142562173515,0.37490845363239544,0.9246540890216675,0
0.3141036082766506,0.6138965803356792,0.6748196429640797,0
0.34726678941372713,0.43467951016507955,0.4764593862500467,1
0.9229273081187455,0.6945801921504854,0.5437886556909017,0
0.5079117952583685,0.7049850821018236,0.6568894696639768,0
0.4568788028209917,0.12370250251235715,0.8342784236992659,1
0.7213672621708861,0.9965417815524441,0.17958511431846047,1
0.8899222941020171,0.3256762342813124,0.25250032174323234,1
0.38159956035349485,0.5758938349742116,0.9789118593558668,1
0.6267943939648983,0.10208146309281463,0.9032917801162099,1
0.39956108879387964,0.9729603435719429,0.02089982869679541,1
0.8318574881030768,0.26219637170613863,0.01053177262911209,1
0.31816959830791436,0.9160837638039089,0.15190969889869865,1
0.33000928497645476,0.23814699544585238,0.14434567237396545,1
0.05393543842503623,0.18379623662025923,0.7668511680310146,0
0.6519948654711794,0.6739818901389397,0.8880202897701667,0
0.23097208951819626,0.9131035017966311,0.0276213820808191,1
0.563460602015262,0.4624616212841305,0.08599893721223173,1
0.8323764892906838,0.36432118160920346,0.24537333529061311,1
0.11859817072012158,0.5268219788424315,0.9737846340964639,0
0.6390228831254329,0.019902672143998434,0.013514767369737224,1
0.8532428811041535,0.6592219100995218,0.22271970457808732,1
0.9522780242832857,0.6926649296261438,0.5374122226191702,0
0.962157037254998,0.6786522339649704,0.30343462769540486,0
0.6416006370008932,0.5302608511683801,0.32862656726426454,1
0.17449317260358133,0.6755366048720257,0.877498214571383,0
0.3586170552766198,0.5534863050679615,0.8445426645125288,1
0.9409310917878859,0.5054095459596485,0.5832916187015488,1
0.43108069990500575,0.38446433972542704,0.3712819327097624,1
0.4082484335936991,0.3375517603867524,0.14543918605389572,1
0.6289441441644602,0.5167399160415849,0.6416465993671017,1
0.24431153322121346,0.1236174842043759,0.5479575306789449,0
0.4281811468415705,0.7770547192424814,0.36324022894497054,0
0.7247970196930081,0.6005214965403308,0.4167189807383378,0
0.5729936594309294,0.9642371540838731,0.7999288732139246,0
0.9614016648821406,0.03963306471888528,0.9532610430809038,1
0.11580563987357462,0.7901566440194756,0.8186876908286486,0
0.3137698454638841,0.8809017203529104,0.3919181999846949,0
0.36600415906351735,0.8243349462737389,0.12642078190021921,1
0.19059788481299256,0.8975832888048925,0.24213993149090385,1
0.004241052086820463,0.9806657488230148,0.5337050247685812,0
0.975066971170912,0.8468759540252403,0.9730059221301686,0
0.060403091525964236,0.7560213781156195,0.9440026537433797,0
0.40159739275881456,0.9162740300198615,0.24645438448701606,1
0.6596670953388448,0.6513478359802692,0.008338295554421227,1
0.542206418180694,0.2516314648494794,0.433097021443863,1
0.41685212515885783,0.292916243347631,0.5059321047983911,1
0.2701891828271382,0.41224578549211355,0.6255246050880774,0
0.7891165706519484,0.4124014352511205,0.23711799582305837,1
0.3993480871364399,0.8801419742665614,0.2735317035941157,1
0.6915380437595476,0.35526221564737626,0.6080495669457541,1
0.4352653652741043,0.04321680566715469,0.18051299332078408,1
0.5670773104963642,0.46998790575312266,0.7613509211917825,1
0.9923674426418697,0.3697482230326523,0.49169521084442736,1
0.12020689982819055,0.9967197976659438,0.5930764398262947,0
0.9669514874728184,0.6615350970987958,0.2304833109216724,1
0.8906763381342128,0.7654686633037026,0.8275444599153924,0
0.9029416548214033,0.4115341109835272,0.18196980187590472,1
0.8805279204368824,0.4559408872975387,0.001998811396771716,1
0.09690227232378223,0.00042413634376947673,0.37866587551550623,0
0.5076105561147366,0.3101040664555229,0.2320853802249101,1
0.6947107658832407,0.687574663771754,0.40967392657878277,0
0.974018925413745,0.8839883644223618,0.3539220725330464,0
0.9495894515273491,0.0714389309122887,0.8024098020724587,1
0.9965661193379406,0.8853385904517544,0.7661731214868528,0
0.7018654082544474,0.4794648155435406,0.1131889850147827,1
0.17565962658465784,0.19366724591381668,0.6131401835291997,0
0.34600657463052353,0.22249069317665382,0.22843012783772831,1
0.30886519989492645,0.7202094950592194,0.1933012109921438,1
0.5627174829698174,0.2938981612587622,0.5298889368334451,1
0.2858907533302729,0.1631604570879357,0.007707102507088726,1
0.6585002615309009,0.26388242217336644,0.9554810432336172,1
0.2186287301465396,0.3110419628007872,0.6881233370854759,0
0.8629935789138299,0.021374341949605413,0.5418118003671247,1
0.16601059418107755,0.07447907996979186,0.056861644651313936,1
0.4732904189059147,0.013628564368272533,0.33116918331771383,1
0.15253892554165505,0.45694875862967965,0.675109107608313,0
0.140347392536197,0.4437626193916828,0.36550073626280255,0
0.8768424423474405,0.49030931610253414,0.15025815288476974,1
0.7489097605665967,0.3198449458540842,0.8808009038049704,1
0.9780389154310338,0.7785130900475602,0.6082408589576451,0
0.39909989477588026,0.6338425170520204,0.6688360223763798,0
0.48387040767911493,0.8326682765803969,0.614332921191412,0
0.9070495316711683,0.8277256737751905,0.601272133515467,0
0.39501214291353937,0.8041197859400501,0.33154238043185813,0
0.20362557465783038,0.7270742028545676,0.013287318888594357,1
0.6046259502258992,0.5289148904128471,0.6548901200735895,1
0.41255068850572507,0.3960623180812539,0.9824530760983614,1
0.8614998294089029,0.9676475862149766,0.3211255142003214,0
0.3803857721423769,0.7807352028099325,0.8448652974159314,0
0.2804339319664594,0.7964215553065153,0.3819847375780886,0
0.9884412828428436,0.9327060392706322,0.036195030572180764,1
0.05277922907544097,0.045205945453601126,0.4983720533464898,0
0.7040621292047742,0.04977460196067851,0.8621967414056908,1
0.8456765166294082,0.9230686292112981,0.3371581015296232,0
0.7024474408583994,0.6304257218675907,0.9118662114286741,0
0.3762088257251617,0.8421164392079972,0.9335945169829803,0
0.7898150001017904,0.33066268572766333,0.392970715960305,1
0.6635031678928762,0.028475296656735982,0.24837216378760296,1
0.2160707634569229,0.16789117625928773,0.22532249373138025,1
0.0999156927940339,0.9363677361774229,0.804489991064585,0
0.3400952096792549,0.2699100314344194,0.10675566889968491,1
0.7217446480233157,0.8052981559645953,0.6557044522923269,0
0.42359645817170866,0.2153966537672075,0.38230090900078395,1
0.27878791802839,0.2795501735294964,0.18861329262104476,1
0.15034835565497462,0.14736196895974663,0.0271883469929719,1
0.08468498337692587,0.3415807941219754,0.5677004840018394,0
0.5598344988161115,0.14677327922352756,0.02274598683630824,1
0.8775910850057996,0.4474956071192262,0.36670752104486093,1
0.821274475207048,0.5642044992286988,0.0031722983135028526,1
0.44558235646293975,0.43643928864536174,0.4079093441396211,1
0.8705470428439228,0.33211144947595295,0.6548320869644695,1
0.0051888683274690095,0.2801448592773399,0.43088609226124164,0
0.3902313636987439,0.24174217164276057,0.6568129466922168,1
0.798252305609586,0.04874279896940792,0.39101944057130644,1
0.20622014999294103,0.49047271160226324,0.2510819708331461,1
0.34742866033510456,0.5933757710286505,0.3343673618975106,1
0.11619895517491263,0.4330146460076184,0.9485251445180349,0
0.5088805249082234,0.9428605447663748,0.4418042226351965,0
0.9390561961989172,0.14402325778764757,0.9492482473057623,1
0.7955987056168677,0.058885279504717,0.5337195418353378,1
0.9585129453088751,0.31781621491023315,0.40491009242369425,1
0.10746681911078126,0.18719966274481437,0.8105033980006087,0
0.8117061632033331,0.6919192703343936,0.004530163405283005,1
0.9975275782776454,0.37981776632068587,0.005025083106390715,1
0.8763916681115208,0.33253194732744606,0.07276275378574826,1
0.6032002045932817,0.439528652393111,0.08607192785719675,1
0.6507140390637574,0.808248970603185,0.05306504727752137,1
0.2089559311686393,0.6761816061801924,0.19028991081003266,1
0.8557827814273501,0.7859640093144826,0.5430557558183188,0
0.9644831897628359,0.08680171767226552,0.8874948304123563,1
0.23179284654124477,0.19181348914495577,0.18350658463788927,1
0.5680036518109929,0.21582712821681083,0.2119683855324611,1
0.1281644377205774,0.7892984786734243,0.43012404578595365,0
0.2696144932172797,0.48272846024967,0.4569253942325796,0
0.7326514634779401,0.964071644273057,0.13802319139325248,1
0.49329178472541935,0.3602157945812,0.5010041350846484,1
0.8232201629652007,0.8735971381863314,0.5548109446978224,0
0.06608334249606795,0.7843191806393968,0.346305162511802,0
0.4630673004346181,0.37706912199522913,0.26967834487792874,1
0.8895484487210252,0.6105973928196047,0.7350528533007213,0
0.4768060099744943,0.31339356870848845,0.38004674411774086,1
0.034397831704155224,0.909464667786704,0.42297599789038,0
0.11714702506163643,0.7042999677457272,0.5371608222216419,0
0.18603153168565556,0.4381565075513332,0.6634966548490273,0
0.5848419955051737,0.02406262452883412,0.5917638244320036,1
0.6407197943575286,0.29844183017047965,0.402910273419829,1
0.6325075343980151,0.07561172254970194,0.5502286092305659,1
0.32793364773956946,0.5729856822006428,0.8610090245874804,1
0.3830326230169725,0.4980830950807795,0.568701376834315,1
0.6198625469415165,0.6129570528779361,0.7637742617556834,0
0.44043155413665935,0.7352274658614504,0.28683541032668824,1
0.20050270483053523,0.40025308751511635,0.06087771161730582,1
0.26617136401330854,0.01082265633141788,0.4034125271293748,0
0.6834769008438115,0.7594320502264047,0.6436773419356799,0
0.7336104431529551,0.1447793786326499,0.3458550833554622,1
0.6613723708903918,0.6324157666459544,0.08018005996887845,1
0.6405750499167709,0.5774328122050053,0.7740723406475948,1
0.14264629083371783,0.9995102601661631,0.5153846327949484,0
0.6297227359741612,0.43004835179935397,0.8152968066167019,1
0.07159239982409316,0.3948266860048687,0.3673210618870517,0
0.04570398586422009,0.17041881529044933,0.7076229329678951,0
0.04831154693697137,0.2989511857488014,0.6234633808058312,0
0.44166415727971675,0.5014821841408595,0.09435272129796368,1
0.4991989860080803,0.2510966326671027,0.6725660003502605,1
0.03624493869347545,0.820609456178653,0.6321120108759463,0
0.4265378015516925,0.8189553105244419,0.9175630475984895,0
0.6330264145976796,0.8965512123681613,0.2987054883674306,1
0.8614704075896102,0.5521879331176966,0.5345812616217281,1
0.5279549437941106,0.2465530338416596,0.9894512846545302,1
0.14866258046265945,0.8679546507151784,0.8947853720892406,0
0.3683376125027471,0.5481636310051998,0.4571794882649596,1
0.5479574388105873,0.12188997514929889,0.4923854883730687,1
0.20456872658528957,0.36331488670158574,0.10611811263466031,1
0.9083858744463172,0.21252340758794408,0.680374609653623,1
0.6169433947471645,0.9211949388234251,0.5349987239066033,0
0.35659198243759904,0.8486429687148134,0.4862842068336932,0
0.007022408393909774,0.21868347670599086,0.7692379899235572,0
0.12941640606140248,0.21687545868337743,0.6219531780756626,0
0.8355786222863636,0.5463242724420974,0.11760990038586316,1
0.8407517771875485,0.9107176068664821,0.044312011294713405,1
0.46259480568182954,0.9771599084337728,0.019072380472293093,1
0.6444906170536898,0.35398581704981913,0.25444414555465733,1
0.2069221318863489,0.7580825974823417,0.9336127526661943,0
0.8768735058349973,0.6095300969944997,0.40494775286157925,0
0.4160811801879525,0.08952436907001571,0.944125175770157,1
0.03606461247250203,0.8665824551119501,0.44404217220963127,0
0.7304934844501821,0.24119117579016147,0.22976221136469788,1
0.6517215077532672,0.1726096533607453,0.7079343263941508,1
0.9612795496725787,0.8024793905869118,0.2216273575678972,1
0.7333733704230636,0.36124526465609774,0.4263133808231767,1
0.9452549198219198,0.15545877699759736,0.4589355506838887,1
0.5343546292301119,0.8513784560197635,0.5543570408861588,0
0.05488104137073091,0.011360512073801843,0.4138436519737706,0
0.29117911417791753,0.7677259474385627,0.48201037002591396,0
0.31138562181262497,0.6082634673945295,0.24553473490462985,1
0.5409465180320958,0.5063716702757534,0.31784746215972404,1
0.7588360749811613,0.7022289180362874,0.06857643476549458,1
0.6631370567644634,0.8739383572668271,0.5905995545919398,0
0.25876878208028176,0.12252566479149862,0.15119286777241914,1
0.3935621223385336,0.9009610638047658,0.8770058769834224,0
0.31058836882449636,0.5740195573651838,0.022800733570391807,1
0.34585857838275347,0.5160262682186434,0.01706554829971818,1
0.9071490872959144,0.6674186943385731,0.9700215090982559,0
0.14068454501977556,0.6582974460343761,0.7431252378232271,0
0.6575403984993031,0.8445668817604287,0.16555021747944576,1
0.33123801977911493,0.7860084896545428,0.546233130602382,0
0.5048992435019112,0.2825368349521692,0.02071458305689655,1
0.11667510091606625,0.3697863187520185,0.6515892388743698,0
0.9797163865906967,0.1850732348418913,0.673600828463526,1
0.45681764240380984,0.4555869197251854,0.6310027748070863,1
0.38814350110516005,0.6357327242988411,0.9820569075721186,0
0.5760933856608145,0.17595832182150462,0.39071648021738925,1
0.24087248436165642,0.6621973499193754,0.3579280649878249,0
0.482723537503156,0.6169936931832,0.22966580679120951,1
0.6804550650496288,0.4531649764843898,0.40091669837221555,1
0.8671521603084097,0.9532173326736245,0.6018093125259423,0
0.29950129938433834,0.9233641417090575,0.7754555850212325,0
0.15613780768929586,0.41467389487003237,0.10251916977313669,1
0.4936354363273592,0.3077526494582301,0.5158130073020452,1
0.11393506630994354,0.5475518251753086,0.08298497632560586,1
0.9831203638038686,0.9246390128168889,0.21117768041620977,1
0.9343841484705048,0.3064024593353819,0.7675667965081329,1
9.123706541824816e-06,0.32562596455000703,0.4270572253594751,0
0.11188626648575173,0.3537158997153721,0.9411109321526577,0
0.5646790788412192,0.47667875347363,0.4662745992246268,1
0.09882551510962578,0.5647180216364217,0.43634469330716996,0
0.18690497960322594,0.14171100885089272,0.7135087192546568,0
0.7285318803806761,0.9039639120713185,0.2815134681321254,1
0.6419227719061619,0.26782664374040555,0.2247003141633379,1
0.5436846159091258,0.033620622442984804,0.8515514531860641,1
0.6388119991697797,0.0013322834465413491,0.40405161296302017,1
0.11326022541127023,0.4527560068293731,0.10933149497923145,1
0.4754975614308795,0.43874378993485974,0.7507220754135931,1
0.9374256891449104,0.9573520845550787,0.9537346927993998,0
0.8661339740791727,0.169960178477503,0.4936053920678699,1
0.41190391032070095,0.3549975695290949,0.5400742361382338,1
0.9107857018800678,0.7187027382023764,0.5237216119699344,0
0.3574956025685182,0.5149340802817511,0.8996284661120292,1
0.9949669699531978,0.2107442275139677,0.0006450076004514971,1
0.6161064416396231,0.949190133052707,0.3218205837687953,0
0.7268002047445766,0.9714673880807083,0.1261516660880896,1
0.8969510062070523,0.7306278019859487,0.8171437653235482,0
0.43293385887537716,0.4191187755764756,0.6211513850565488,1
0.6130907363291883,0.5020129146102426,0.5297933567283495,1
0.8442541150244055,0.795243070129579,0.4818200014209607,0
0.8632617098477889,0.6873198718396434,0.09288151953015433,1
0.6706386517234756,0.8647749733059997,0.3107109000976861,0
0.17203643535834623,0.8508183383713672,0.09469070497301746,1
0.684614874039551,0.35671536397419557,0.2965885694047433,1
0.8762052294723853,0.15445922086759867,0.6080177000682743,1
0.9578409793126229,0.9525883257656783,0.6669324112202903,0
0.12752752141819568,0.480404750623568,0.09146832269573446,1
0.06434788135281277,0.38994032918107946,0.6699816101218182,0
0.46654562984540904,0.6318770172566528,0.9173199369867309,0
0.09923501533262546,0.22222710993401895,0.28582065097624,1
0.023619288249629444,0.4302327355341029,0.9215409167631629,0
0.15137745550743176,0.8428690156088897,0.803565273025251,0
0.4660048529773576,0.843401242146177,0.9828614097195856,0
0.5518569287042603,0.5689798822784135,0.38999225190328046,1
0.9954596602050031,0.3971599962461204,0.040443000355524505,1
0.5201495212787887,0.007941323578532944,0.8307245524135337,1
0.18068993324756466,0.6019499165919505,0.3031108327890065,0
0.8392375151839726,0.9220424393024975,0.017689145626380465,1
0.5569106131555903,0.8837667630653636,0.7366858762932059,0
0.9318977465882289,0.24529854589452627,0.021376109980128066,1
0.7265676442856663,0.45206327078992725,0.5217488152438056,1
0.3398494103188615,0.7250973297559279,0.7441903595627027,0
0.22118229307823012,0.7706479249165905,0.8804584596278977,0
0.20197258452923494,0.9480640186354349,0.5999226933630497,0
0.644785380716523,0.5892490135342754,0.803826070780729,1
0.6698536728760709,0.17853139722055844,0.33131707359718676,1
0.13416436538436138,0.8886718681831708,0.6903655336379549,0
0.3522294127696183,0.16293390258720208,0.36061471792977473,1
0.18217937864078892,0.5073186756402467,0.6115334295862979,0
0.8290691885690702,0.464508378912313,0.9706987251782697,1
0.6777880785370878,0.23600397268424922,0.4761296033837731,1
0.20250309968767033,0.2829425696736626,0.641473529657307,0
0.8666371594457747,0.6366503945574264,0.4957553066851822,0
0.5724265400550026,0.27343326372148347,0.3576260148427718,1
0.5338659715431723,0.0032112019066243835,0.7046068586407632,1
0.693965206551576,0.5445570586736775,0.9407655987267723,1
0.020233069334259057,0.5059843850215224,0.6758370845857632,0
0.8761768684752198,0.5011416030723976,0.5586195366894385,1
0.23476338046320155,0.6542799369791699,0.5220042238335983,0
0.057055417955638066,0.29524129227679996,0.2790407880800524,1
0.9181787531847952,0.4554258647247902,0.6431205270741501,1
0.8387292770744297,0.4729834021251006,0.8849444250833371,1
0.26117564890901224,0.5486258669343786,0.3359529393323255,0
0.11556412042278041,0.7070372953745518,0.00809076744084869,1
0.9450520308980779,0.17152417431767308,0.6709876133280678,1
0.6319247453559622,0.33662874634044204,0.6518106119500112,1
0.4242982841607962,0.955693036376275,0.9973957842731889,0
0.45125364328950746,0.0490887766139847,0.9961089719121666,1
0.7286002526684517,0.7693553145184421,0.8629553409414028,0
0.5040181610326655,0.5711594949110085,0.01109707788155978,1
0.27742908149831225,0.315808347588003,0.481405020977242,0
0.0855642589424025,0.18197861911486835,0.22243168837965566,1
0.05151657317046654,0.1900489237553985,0.03102929879365557,1
0.5550418284073706,0.10197241477451335,0.6012934341030987,1
0.5834180304825308,0.48648886144157266,0.5809832636769988,1
0.057186205845676796,0.3788944596733461,0.3462896055533139,0
0.17026437962760255,0.8947543424104804,0.38168950431125304,0
0.24132726324035725,0.24084472059523532,0.9734782665409681,0
0.09513676400152837,0.26070840287395913,0.28964583393398846,1
0.3943875944659888,0.37289475611793466,0.0269859329886607,1
0.6107240206551245,0.9131283630805446,0.870284906838022,0
0.6224137228105041,0.7974348448894897,0.1520309907815539,1
0.9413085445364453,0.09944769251451446,0.7701882175671796,1
0.6690271259606457,0.4518812235876215,0.8979054542159747,1
0.5441069423181001,0.1931312404633746,0.014517279282618145,1
0.7449709603952689,0.33376292882476377,0.5669868434437458,1
0.4289236100908195,0.13829565387923837,0.6480756941703295,1
0.6653222042697666,0.6367181298104773,0.3304844715886206,0
0.36438733740726315,0.7497893165283745,0.6816127911185929,0
0.7695393303384793,0.7493911719665561,0.5814797477650199,0
0.07774967511636499,0.0378835412627353,0.20653106998722115,1
0.07296020185286933,0.9262228726271493,0.3035449154601838,0
0.6899754286187793,0.9044866978385142,0.36556289328832225,0
0.15893260373320017,0.20914773204894643,0.7318775109515654,0
0.6359840355523755,0.9499725916862799,0.21342733988137208,1
0.681643845745247,0.15674510608610914,0.12445600523754685,1
0.7004117428722801,0.18285980921740752,0.24101860075209014,1
0.3771247247161946,0.262203441823358,0.9870549234392051,1
0.09169484177256759,0.14212393835505877,0.2768290880274,1
0.14985138814828658,0.12445915164090593,0.9537210409967879,0
0.37159239825736456,0.19732926529454153,0.7201643267665773,1
0.9354159532377064,0.8884644650114393,0.48423262952175783,0
0.5884347956893562,0.8084511956219281,0.77543118649945,0
0.047015963447083586,0.004555075743394199,0.6112111688579597,0
0.4797254643602664,0.9734300783959182,0.7233578313980599,0
0.18818377594711644,0.2487585053076764,0.22566375813302408,1
0.21653815284848354,0.20545853014355753,0.0602180010345692,1
0.3893488527238158,0.6469890419134308,0.8166192735982322,0
